team_name,week,player_name,player_position,player_team,lineup_position,player_status,player_injury,player_key,date,injury_value
3HeadedATK,1,Darren Waller,TE,LV,TE,Out,COVID-19,406.p.28592,2022-01-01,4.0
3HeadedATK,2,Darren Waller,TE,LV,TE,Out,COVID-19,406.p.28592,2022-01-01,4.0
3HeadedATK,3,Darren Waller,TE,LV,TE,Out,COVID-19,406.p.28592,2022-01-01,4.0
3HeadedATK,4,Darren Waller,TE,LV,TE,Out,COVID-19,406.p.28592,2022-01-01,4.0
3HeadedATK,5,Darren Waller,TE,LV,TE,Out,COVID-19,406.p.28592,2022-01-01,4.0
3HeadedATK,6,Darren Waller,TE,LV,TE,Out,COVID-19,406.p.28592,2022-01-01,4.0
3HeadedATK,7,Darren Waller,TE,LV,TE,Out,COVID-19,406.p.28592,2022-01-01,4.0
3HeadedATK,8,Darren Waller,TE,LV,BN,Out,COVID-19,406.p.28592,2022-01-02,4.0
3HeadedATK,9,Darren Waller,TE,LV,TE,Out,COVID-19,406.p.28592,2022-01-02,4.0
3HeadedATK,10,Darren Waller,TE,LV,TE,Out,COVID-19,406.p.28592,2022-01-02,4.0
3HeadedATK,11,Darren Waller,TE,LV,TE,Out,COVID-19,406.p.28592,2022-01-02,4.0
3HeadedATK,12,Darren Waller,TE,LV,TE,Out,COVID-19,406.p.28592,2022-01-02,4.0
3HeadedATK,13,Darren Waller,TE,LV,BN,Out,COVID-19,406.p.28592,2022-01-02,4.0
3HeadedATK,14,Darren Waller,TE,LV,TE,Out,COVID-19,406.p.28592,2022-01-02,4.0
3HeadedATK,15,Darren Waller,TE,LV,TE,Out,COVID-19,406.p.28592,2022-01-02,4.0
3HeadedATK,16,Darren Waller,TE,LV,BN,Out,COVID-19,406.p.28592,2022-01-02,4.0
3HeadedATK,17,Darren Waller,TE,LV,BN,Out,COVID-19,406.p.28592,2022-01-03,4.0
Didondada,1,Raheem Mostert,RB,SF,BN,Injured Reserve,Knee,406.p.28654,2022-01-01,5.0
Didondada,2,Raheem Mostert,RB,SF,BN,Injured Reserve,Knee,406.p.28654,2022-01-01,5.0
Didondada,3,Raheem Mostert,RB,SF,BN,Injured Reserve,Knee,406.p.28654,2022-01-01,5.0
Didondada,4,Raheem Mostert,RB,SF,BN,Injured Reserve,Knee,406.p.28654,2022-01-01,5.0
Didondada,5,Raheem Mostert,RB,SF,BN,Injured Reserve,Knee,406.p.28654,2022-01-01,5.0
Didondada,6,Raheem Mostert,RB,SF,BN,Injured Reserve,Knee,406.p.28654,2022-01-01,5.0
Didondada,7,Raheem Mostert,RB,SF,BN,Injured Reserve,Knee,406.p.28654,2022-01-01,5.0
FreshPrinceOfHelaire,1,Will Fuller V,WR,Mia,BN,Injured Reserve,Finger,406.p.29255,2022-01-01,5.0
FreshPrinceOfHelaire,2,Will Fuller V,WR,Mia,BN,Injured Reserve,Finger,406.p.29255,2022-01-01,5.0
FreshPrinceOfHelaire,3,Will Fuller V,WR,Mia,BN,Injured Reserve,Finger,406.p.29255,2022-01-01,5.0
FreshPrinceOfHelaire,4,Will Fuller V,WR,Mia,BN,Injured Reserve,Finger,406.p.29255,2022-01-01,5.0
FreshPrinceOfHelaire,5,Will Fuller V,WR,Mia,BN,Injured Reserve,Finger,406.p.29255,2022-01-01,5.0
FreshPrinceOfHelaire,6,Will Fuller V,WR,Mia,BN,Injured Reserve,Finger,406.p.29255,2022-01-01,5.0
FreshPrinceOfHelaire,7,Will Fuller V,WR,Mia,BN,Injured Reserve,Finger,406.p.29255,2022-01-01,5.0
FreshPrinceOfHelaire,8,Will Fuller V,WR,Mia,BN,Injured Reserve,Finger,406.p.29255,2022-01-02,5.0
FreshPrinceOfHelaire,9,Will Fuller V,WR,Mia,BN,Injured Reserve,Finger,406.p.29255,2022-01-02,5.0
FreshPrinceOfHelaire,10,Will Fuller V,WR,Mia,BN,Injured Reserve,Finger,406.p.29255,2022-01-02,5.0
FreshPrinceOfHelaire,11,Will Fuller V,WR,Mia,BN,Injured Reserve,Finger,406.p.29255,2022-01-02,5.0
Obi 'Quon Kenobi,1,Sterling Shepard,WR,NYG,W/R/T,Injured Reserve,Achilles,406.p.29274,2022-01-01,5.0
Obi 'Quon Kenobi,2,Sterling Shepard,WR,NYG,W/R/T,Injured Reserve,Achilles,406.p.29274,2022-01-01,5.0
Obi 'Quon Kenobi,3,Sterling Shepard,WR,NYG,W/R/T,Injured Reserve,Achilles,406.p.29274,2022-01-01,5.0
Obi 'Quon Kenobi,4,Sterling Shepard,WR,NYG,BN,Injured Reserve,Achilles,406.p.29274,2022-01-01,5.0
Obi 'Quon Kenobi,5,Sterling Shepard,WR,NYG,BN,Injured Reserve,Achilles,406.p.29274,2022-01-01,5.0
Obi 'Quon Kenobi,6,Sterling Shepard,WR,NYG,BN,Injured Reserve,Achilles,406.p.29274,2022-01-01,5.0
Obi 'Quon Kenobi,7,Sterling Shepard,WR,NYG,W/R/T,Injured Reserve,Achilles,406.p.29274,2022-01-01,5.0
Obi 'Quon Kenobi,8,Sterling Shepard,WR,NYG,BN,Injured Reserve,Achilles,406.p.29274,2022-01-02,5.0
Obi 'Quon Kenobi,9,Sterling Shepard,WR,NYG,BN,Injured Reserve,Achilles,406.p.29274,2022-01-02,5.0
Obi 'Quon Kenobi,10,Sterling Shepard,WR,NYG,BN,Injured Reserve,Achilles,406.p.29274,2022-01-02,5.0
Obi 'Quon Kenobi,11,Sterling Shepard,WR,NYG,BN,Injured Reserve,Achilles,406.p.29274,2022-01-02,5.0
Obi 'Quon Kenobi,12,Sterling Shepard,WR,NYG,BN,Injured Reserve,Achilles,406.p.29274,2022-01-02,5.0
Obi 'Quon Kenobi,13,Sterling Shepard,WR,NYG,BN,Injured Reserve,Achilles,406.p.29274,2022-01-02,5.0
Obi 'Quon Kenobi,14,Sterling Shepard,WR,NYG,BN,Injured Reserve,Achilles,406.p.29274,2022-01-02,5.0
Obi 'Quon Kenobi,15,Sterling Shepard,WR,NYG,BN,Injured Reserve,Achilles,406.p.29274,2022-01-02,5.0
Obi 'Quon Kenobi,16,Sterling Shepard,WR,NYG,BN,Injured Reserve,Achilles,406.p.29274,2022-01-02,5.0
Obi 'Quon Kenobi,17,Sterling Shepard,WR,NYG,BN,Injured Reserve,Achilles,406.p.29274,2022-01-03,5.0
FreshPrinceOfHelaire,1,Derrick Henry,RB,Ten,RB,Injured Reserve,Foot,406.p.29279,2022-01-01,5.0
FreshPrinceOfHelaire,2,Derrick Henry,RB,Ten,RB,Injured Reserve,Foot,406.p.29279,2022-01-01,5.0
FreshPrinceOfHelaire,3,Derrick Henry,RB,Ten,RB,Injured Reserve,Foot,406.p.29279,2022-01-01,5.0
FreshPrinceOfHelaire,4,Derrick Henry,RB,Ten,RB,Injured Reserve,Foot,406.p.29279,2022-01-01,5.0
FreshPrinceOfHelaire,5,Derrick Henry,RB,Ten,RB,Injured Reserve,Foot,406.p.29279,2022-01-01,5.0
FreshPrinceOfHelaire,6,Derrick Henry,RB,Ten,RB,Injured Reserve,Foot,406.p.29279,2022-01-01,5.0
FreshPrinceOfHelaire,7,Derrick Henry,RB,Ten,RB,Injured Reserve,Foot,406.p.29279,2022-01-01,5.0
FreshPrinceOfHelaire,8,Derrick Henry,RB,Ten,RB,Injured Reserve,Foot,406.p.29279,2022-01-02,5.0
Obi 'Quon Kenobi,12,Derrick Henry,RB,Ten,BN,Injured Reserve,Foot,406.p.29279,2022-01-02,5.0
Obi 'Quon Kenobi,13,Derrick Henry,RB,Ten,BN,Injured Reserve,Foot,406.p.29279,2022-01-02,5.0
Obi 'Quon Kenobi,14,Derrick Henry,RB,Ten,BN,Injured Reserve,Foot,406.p.29279,2022-01-02,5.0
Obi 'Quon Kenobi,15,Derrick Henry,RB,Ten,BN,Injured Reserve,Foot,406.p.29279,2022-01-02,5.0
Obi 'Quon Kenobi,16,Derrick Henry,RB,Ten,BN,Injured Reserve,Foot,406.p.29279,2022-01-02,5.0
Obi 'Quon Kenobi,17,Derrick Henry,RB,Ten,BN,Injured Reserve,Foot,406.p.29279,2022-01-03,5.0
Zeke Virus,1,Michael Thomas,WR,NO,BN,Physically Unable to Perform (Regular Season),Ankle,406.p.29281,2022-01-01,
Zeke Virus,2,Michael Thomas,WR,NO,BN,Physically Unable to Perform (Regular Season),Ankle,406.p.29281,2022-01-01,
Zeke Virus,3,Michael Thomas,WR,NO,BN,Physically Unable to Perform (Regular Season),Ankle,406.p.29281,2022-01-01,
Zeke Virus,4,Michael Thomas,WR,NO,BN,Physically Unable to Perform (Regular Season),Ankle,406.p.29281,2022-01-01,
Zeke Virus,5,Michael Thomas,WR,NO,BN,Physically Unable to Perform (Regular Season),Ankle,406.p.29281,2022-01-01,
Zeke Virus,6,Michael Thomas,WR,NO,BN,Physically Unable to Perform (Regular Season),Ankle,406.p.29281,2022-01-01,
Zeke Virus,7,Michael Thomas,WR,NO,BN,Physically Unable to Perform (Regular Season),Ankle,406.p.29281,2022-01-01,
Zeke Virus,8,Michael Thomas,WR,NO,BN,Physically Unable to Perform (Regular Season),Ankle,406.p.29281,2022-01-02,
FreshPrinceOfHelaire,1,Kenyan Drake,RB,LV,BN,Injured Reserve,Ankle,406.p.29307,2022-01-01,5.0
FreshPrinceOfHelaire,2,Kenyan Drake,RB,LV,BN,Injured Reserve,Ankle,406.p.29307,2022-01-01,5.0
FreshPrinceOfHelaire,3,Kenyan Drake,RB,LV,BN,Injured Reserve,Ankle,406.p.29307,2022-01-01,5.0
FreshPrinceOfHelaire,4,Kenyan Drake,RB,LV,BN,Injured Reserve,Ankle,406.p.29307,2022-01-01,5.0
FreshPrinceOfHelaire,5,Kenyan Drake,RB,LV,BN,Injured Reserve,Ankle,406.p.29307,2022-01-01,5.0
FreshPrinceOfHelaire,6,Kenyan Drake,RB,LV,BN,Injured Reserve,Ankle,406.p.29307,2022-01-01,5.0
FreshPrinceOfHelaire,7,Kenyan Drake,RB,LV,BN,Injured Reserve,Ankle,406.p.29307,2022-01-01,5.0
FreshPrinceOfHelaire,8,Kenyan Drake,RB,LV,BN,Injured Reserve,Ankle,406.p.29307,2022-01-02,5.0
FreshPrinceOfHelaire,9,Kenyan Drake,RB,LV,BN,Injured Reserve,Ankle,406.p.29307,2022-01-02,5.0
FreshPrinceOfHelaire,10,Kenyan Drake,RB,LV,BN,Injured Reserve,Ankle,406.p.29307,2022-01-02,5.0
FreshPrinceOfHelaire,11,Kenyan Drake,RB,LV,BN,Injured Reserve,Ankle,406.p.29307,2022-01-02,5.0
FreshPrinceOfHelaire,12,Kenyan Drake,RB,LV,BN,Injured Reserve,Ankle,406.p.29307,2022-01-02,5.0
FreshPrinceOfHelaire,13,Kenyan Drake,RB,LV,BN,Injured Reserve,Ankle,406.p.29307,2022-01-02,5.0
FreshPrinceOfHelaire,14,Kenyan Drake,RB,LV,BN,Injured Reserve,Ankle,406.p.29307,2022-01-02,5.0
FreshPrinceOfHelaire,15,Kenyan Drake,RB,LV,BN,Injured Reserve,Ankle,406.p.29307,2022-01-02,5.0
FreshPrinceOfHelaire,16,Kenyan Drake,RB,LV,BN,Injured Reserve,Ankle,406.p.29307,2022-01-02,5.0
FreshPrinceOfHelaire,17,Kenyan Drake,RB,LV,BN,Injured Reserve,Ankle,406.p.29307,2022-01-03,5.0
FreshPrinceOfHelaire,1,Leonard Fournette,RB,TB,BN,Injured Reserve,Hamstring,406.p.30117,2022-01-01,5.0
FreshPrinceOfHelaire,2,Leonard Fournette,RB,TB,BN,Injured Reserve,Hamstring,406.p.30117,2022-01-01,5.0
FreshPrinceOfHelaire,3,Leonard Fournette,RB,TB,BN,Injured Reserve,Hamstring,406.p.30117,2022-01-01,5.0
FreshPrinceOfHelaire,4,Leonard Fournette,RB,TB,BN,Injured Reserve,Hamstring,406.p.30117,2022-01-01,5.0
FreshPrinceOfHelaire,5,Leonard Fournette,RB,TB,BN,Injured Reserve,Hamstring,406.p.30117,2022-01-01,5.0
FreshPrinceOfHelaire,6,Leonard Fournette,RB,TB,BN,Injured Reserve,Hamstring,406.p.30117,2022-01-01,5.0
FreshPrinceOfHelaire,7,Leonard Fournette,RB,TB,W/R/T,Injured Reserve,Hamstring,406.p.30117,2022-01-01,5.0
FreshPrinceOfHelaire,8,Leonard Fournette,RB,TB,W/R/T,Injured Reserve,Hamstring,406.p.30117,2022-01-02,5.0
FreshPrinceOfHelaire,9,Leonard Fournette,RB,TB,BN,Injured Reserve,Hamstring,406.p.30117,2022-01-02,5.0
FreshPrinceOfHelaire,10,Leonard Fournette,RB,TB,BN,Injured Reserve,Hamstring,406.p.30117,2022-01-02,5.0
FreshPrinceOfHelaire,11,Leonard Fournette,RB,TB,RB,Injured Reserve,Hamstring,406.p.30117,2022-01-02,5.0
FreshPrinceOfHelaire,12,Leonard Fournette,RB,TB,RB,Injured Reserve,Hamstring,406.p.30117,2022-01-02,5.0
FreshPrinceOfHelaire,13,Leonard Fournette,RB,TB,RB,Injured Reserve,Hamstring,406.p.30117,2022-01-02,5.0
FreshPrinceOfHelaire,14,Leonard Fournette,RB,TB,RB,Injured Reserve,Hamstring,406.p.30117,2022-01-02,5.0
FreshPrinceOfHelaire,15,Leonard Fournette,RB,TB,RB,Injured Reserve,Hamstring,406.p.30117,2022-01-02,5.0
FreshPrinceOfHelaire,16,Leonard Fournette,RB,TB,RB,Injured Reserve,Hamstring,406.p.30117,2022-01-02,5.0
FreshPrinceOfHelaire,17,Leonard Fournette,RB,TB,RB,Injured Reserve,Hamstring,406.p.30117,2022-01-03,5.0
Here so I don’t get fined,1,Corey Davis,WR,NYJ,BN,Injured Reserve,Groin,406.p.30118,2022-01-01,5.0
Here so I don’t get fined,2,Corey Davis,WR,NYJ,BN,Injured Reserve,Groin,406.p.30118,2022-01-01,5.0
Here so I don’t get fined,3,Corey Davis,WR,NYJ,BN,Injured Reserve,Groin,406.p.30118,2022-01-01,5.0
Here so I don’t get fined,4,Corey Davis,WR,NYJ,BN,Injured Reserve,Groin,406.p.30118,2022-01-01,5.0
Here so I don’t get fined,5,Corey Davis,WR,NYJ,BN,Injured Reserve,Groin,406.p.30118,2022-01-01,5.0
Here so I don’t get fined,6,Corey Davis,WR,NYJ,BN,Injured Reserve,Groin,406.p.30118,2022-01-01,5.0
Here so I don’t get fined,7,Corey Davis,WR,NYJ,BN,Injured Reserve,Groin,406.p.30118,2022-01-01,5.0
Here so I don’t get fined,8,Corey Davis,WR,NYJ,BN,Injured Reserve,Groin,406.p.30118,2022-01-02,5.0
Here so I don’t get fined,9,Corey Davis,WR,NYJ,BN,Injured Reserve,Groin,406.p.30118,2022-01-02,5.0
Here so I don’t get fined,10,Corey Davis,WR,NYJ,BN,Injured Reserve,Groin,406.p.30118,2022-01-02,5.0
Here so I don’t get fined,11,Corey Davis,WR,NYJ,BN,Injured Reserve,Groin,406.p.30118,2022-01-02,5.0
Here so I don’t get fined,12,Corey Davis,WR,NYJ,BN,Injured Reserve,Groin,406.p.30118,2022-01-02,5.0
Here so I don’t get fined,13,Corey Davis,WR,NYJ,BN,Injured Reserve,Groin,406.p.30118,2022-01-02,5.0
Here so I don’t get fined,14,Corey Davis,WR,NYJ,BN,Injured Reserve,Groin,406.p.30118,2022-01-02,5.0
Here so I don’t get fined,15,Corey Davis,WR,NYJ,BN,Injured Reserve,Groin,406.p.30118,2022-01-02,5.0
Here so I don’t get fined,16,Corey Davis,WR,NYJ,BN,Injured Reserve,Groin,406.p.30118,2022-01-02,5.0
Here so I don’t get fined,17,Corey Davis,WR,NYJ,BN,Injured Reserve,Groin,406.p.30118,2022-01-03,5.0
Quaranteam,1,Christian McCaffrey,RB,Car,RB,Injured Reserve,Ankle,406.p.30121,2022-01-01,5.0
Quaranteam,2,Christian McCaffrey,RB,Car,RB,Injured Reserve,Ankle,406.p.30121,2022-01-01,5.0
Quaranteam,3,Christian McCaffrey,RB,Car,RB,Injured Reserve,Ankle,406.p.30121,2022-01-01,5.0
Quaranteam,4,Christian McCaffrey,RB,Car,BN,Injured Reserve,Ankle,406.p.30121,2022-01-01,5.0
Quaranteam,5,Christian McCaffrey,RB,Car,BN,Injured Reserve,Ankle,406.p.30121,2022-01-01,5.0
Quaranteam,6,Christian McCaffrey,RB,Car,BN,Injured Reserve,Ankle,406.p.30121,2022-01-01,5.0
Quaranteam,7,Christian McCaffrey,RB,Car,BN,Injured Reserve,Ankle,406.p.30121,2022-01-01,5.0
Quaranteam,8,Christian McCaffrey,RB,Car,BN,Injured Reserve,Ankle,406.p.30121,2022-01-02,5.0
Quaranteam,9,Christian McCaffrey,RB,Car,BN,Injured Reserve,Ankle,406.p.30121,2022-01-02,5.0
Quaranteam,10,Christian McCaffrey,RB,Car,RB,Injured Reserve,Ankle,406.p.30121,2022-01-02,5.0
Quaranteam,11,Christian McCaffrey,RB,Car,RB,Injured Reserve,Ankle,406.p.30121,2022-01-02,5.0
Quaranteam,12,Christian McCaffrey,RB,Car,RB,Injured Reserve,Ankle,406.p.30121,2022-01-02,5.0
Here so I don’t get fined,1,JuJu Smith-Schuster,WR,Pit,BN,Injured Reserve,,406.p.30175,2022-01-01,5.0
Here so I don’t get fined,2,JuJu Smith-Schuster,WR,Pit,BN,Injured Reserve,,406.p.30175,2022-01-01,5.0
Here so I don’t get fined,3,JuJu Smith-Schuster,WR,Pit,BN,Injured Reserve,,406.p.30175,2022-01-01,5.0
Here so I don’t get fined,4,JuJu Smith-Schuster,WR,Pit,BN,Injured Reserve,,406.p.30175,2022-01-01,5.0
Here so I don’t get fined,5,JuJu Smith-Schuster,WR,Pit,BN,Injured Reserve,,406.p.30175,2022-01-01,5.0
Here so I don’t get fined,6,JuJu Smith-Schuster,WR,Pit,BN,Injured Reserve,,406.p.30175,2022-01-01,5.0
Here so I don’t get fined,7,JuJu Smith-Schuster,WR,Pit,BN,Injured Reserve,,406.p.30175,2022-01-01,5.0
Here so I don’t get fined,8,JuJu Smith-Schuster,WR,Pit,BN,Injured Reserve,,406.p.30175,2022-01-02,5.0
Here so I don’t get fined,9,JuJu Smith-Schuster,WR,Pit,BN,Injured Reserve,,406.p.30175,2022-01-02,5.0
Here so I don’t get fined,10,JuJu Smith-Schuster,WR,Pit,BN,Injured Reserve,,406.p.30175,2022-01-02,5.0
Here so I don’t get fined,11,JuJu Smith-Schuster,WR,Pit,BN,Injured Reserve,,406.p.30175,2022-01-02,5.0
Here so I don’t get fined,12,JuJu Smith-Schuster,WR,Pit,BN,Injured Reserve,,406.p.30175,2022-01-02,5.0
Here so I don’t get fined,13,JuJu Smith-Schuster,WR,Pit,BN,Injured Reserve,,406.p.30175,2022-01-02,5.0
Here so I don’t get fined,14,JuJu Smith-Schuster,WR,Pit,BN,Injured Reserve,,406.p.30175,2022-01-02,5.0
Here so I don’t get fined,15,JuJu Smith-Schuster,WR,Pit,BN,Injured Reserve,,406.p.30175,2022-01-02,5.0
Here so I don’t get fined,16,JuJu Smith-Schuster,WR,Pit,BN,Injured Reserve,,406.p.30175,2022-01-02,5.0
Here so I don’t get fined,17,JuJu Smith-Schuster,WR,Pit,BN,Injured Reserve,,406.p.30175,2022-01-03,5.0
3HeadedATK,1,Chris Godwin,WR,TB,WR,Injured Reserve,Knee,406.p.30197,2022-01-01,5.0
3HeadedATK,2,Chris Godwin,WR,TB,WR,Injured Reserve,Knee,406.p.30197,2022-01-01,5.0
3HeadedATK,3,Chris Godwin,WR,TB,WR,Injured Reserve,Knee,406.p.30197,2022-01-01,5.0
3HeadedATK,4,Chris Godwin,WR,TB,WR,Injured Reserve,Knee,406.p.30197,2022-01-01,5.0
3HeadedATK,5,Chris Godwin,WR,TB,WR,Injured Reserve,Knee,406.p.30197,2022-01-01,5.0
3HeadedATK,6,Chris Godwin,WR,TB,WR,Injured Reserve,Knee,406.p.30197,2022-01-01,5.0
3HeadedATK,7,Chris Godwin,WR,TB,WR,Injured Reserve,Knee,406.p.30197,2022-01-01,5.0
3HeadedATK,8,Chris Godwin,WR,TB,WR,Injured Reserve,Knee,406.p.30197,2022-01-02,5.0
3HeadedATK,9,Chris Godwin,WR,TB,BN,Injured Reserve,Knee,406.p.30197,2022-01-02,5.0
3HeadedATK,10,Chris Godwin,WR,TB,BN,Injured Reserve,Knee,406.p.30197,2022-01-02,5.0
3HeadedATK,11,Chris Godwin,WR,TB,WR,Injured Reserve,Knee,406.p.30197,2022-01-02,5.0
3HeadedATK,12,Chris Godwin,WR,TB,WR,Injured Reserve,Knee,406.p.30197,2022-01-02,5.0
3HeadedATK,13,Chris Godwin,WR,TB,WR,Injured Reserve,Knee,406.p.30197,2022-01-02,5.0
3HeadedATK,14,Chris Godwin,WR,TB,WR,Injured Reserve,Knee,406.p.30197,2022-01-02,5.0
3HeadedATK,15,Chris Godwin,WR,TB,WR,Injured Reserve,Knee,406.p.30197,2022-01-02,5.0
3HeadedATK,16,Chris Godwin,WR,TB,BN,Injured Reserve,Knee,406.p.30197,2022-01-02,5.0
3HeadedATK,17,Chris Godwin,WR,TB,BN,Injured Reserve,Knee,406.p.30197,2022-01-03,5.0
Zeke Virus,1,Kareem Hunt,RB,Cle,BN,Questionable,Ankle,406.p.30199,2022-01-01,2.0
Zeke Virus,2,Kareem Hunt,RB,Cle,BN,Questionable,Ankle,406.p.30199,2022-01-01,2.0
Zeke Virus,3,Kareem Hunt,RB,Cle,BN,Questionable,Ankle,406.p.30199,2022-01-01,2.0
Zeke Virus,4,Kareem Hunt,RB,Cle,W/R/T,Questionable,Ankle,406.p.30199,2022-01-01,2.0
Zeke Virus,5,Kareem Hunt,RB,Cle,W/R/T,Questionable,Ankle,406.p.30199,2022-01-01,2.0
Zeke Virus,6,Kareem Hunt,RB,Cle,RB,Questionable,Ankle,406.p.30199,2022-01-01,2.0
Zeke Virus,7,Kareem Hunt,RB,Cle,BN,Questionable,Ankle,406.p.30199,2022-01-01,2.0
Zeke Virus,8,Kareem Hunt,RB,Cle,BN,Questionable,Ankle,406.p.30199,2022-01-02,2.0
Zeke Virus,9,Kareem Hunt,RB,Cle,BN,Questionable,Ankle,406.p.30199,2022-01-02,2.0
Zeke Virus,10,Kareem Hunt,RB,Cle,BN,Questionable,Ankle,406.p.30199,2022-01-02,2.0
Zeke Virus,11,Kareem Hunt,RB,Cle,BN,Questionable,Ankle,406.p.30199,2022-01-02,2.0
Zeke Virus,12,Kareem Hunt,RB,Cle,BN,Questionable,Ankle,406.p.30199,2022-01-02,2.0
Zeke Virus,13,Kareem Hunt,RB,Cle,BN,Questionable,Ankle,406.p.30199,2022-01-02,2.0
Zeke Virus,14,Kareem Hunt,RB,Cle,BN,Questionable,Ankle,406.p.30199,2022-01-02,2.0
Zeke Virus,15,Kareem Hunt,RB,Cle,BN,Questionable,Ankle,406.p.30199,2022-01-02,2.0
Zeke Virus,16,Kareem Hunt,RB,Cle,BN,Questionable,Ankle,406.p.30199,2022-01-02,2.0
Zeke Virus,17,Kareem Hunt,RB,Cle,BN,Out,Ankle,406.p.30199,2022-01-03,4.0
SMAK'D PRESCOTT,1,James Conner,RB,Ari,BN,Questionable,Heel,406.p.30218,2022-01-01,2.0
SMAK'D PRESCOTT,2,James Conner,RB,Ari,BN,Questionable,Heel,406.p.30218,2022-01-01,2.0
SMAK'D PRESCOTT,3,James Conner,RB,Ari,BN,Questionable,Heel,406.p.30218,2022-01-01,2.0
SMAK'D PRESCOTT,4,James Conner,RB,Ari,BN,Questionable,Heel,406.p.30218,2022-01-01,2.0
SMAK'D PRESCOTT,5,James Conner,RB,Ari,BN,Questionable,Heel,406.p.30218,2022-01-01,2.0
SMAK'D PRESCOTT,6,James Conner,RB,Ari,RB,Questionable,Heel,406.p.30218,2022-01-01,2.0
SMAK'D PRESCOTT,7,James Conner,RB,Ari,RB,Questionable,Heel,406.p.30218,2022-01-01,2.0
SMAK'D PRESCOTT,8,James Conner,RB,Ari,RB,Questionable,Heel,406.p.30218,2022-01-02,2.0
SMAK'D PRESCOTT,9,James Conner,RB,Ari,RB,Questionable,Heel,406.p.30218,2022-01-02,2.0
SMAK'D PRESCOTT,10,James Conner,RB,Ari,RB,Questionable,Heel,406.p.30218,2022-01-02,2.0
SMAK'D PRESCOTT,11,James Conner,RB,Ari,RB,Questionable,Heel,406.p.30218,2022-01-02,2.0
SMAK'D PRESCOTT,12,James Conner,RB,Ari,RB,Questionable,Heel,406.p.30218,2022-01-02,2.0
SMAK'D PRESCOTT,13,James Conner,RB,Ari,RB,Questionable,Heel,406.p.30218,2022-01-02,2.0
SMAK'D PRESCOTT,14,James Conner,RB,Ari,RB,Questionable,Heel,406.p.30218,2022-01-02,2.0
SMAK'D PRESCOTT,15,James Conner,RB,Ari,RB,Out,Heel,406.p.30218,2022-01-02,4.0
SMAK'D PRESCOTT,16,James Conner,RB,Ari,RB,Out,Heel,406.p.30218,2022-01-02,4.0
SMAK'D PRESCOTT,17,James Conner,RB,Ari,RB,Out,Heel,406.p.30218,2022-01-03,4.0
Obi 'Quon Kenobi,1,Chris Carson,RB,Sea,RB,Injured Reserve,Neck,406.p.30362,2022-01-01,5.0
Obi 'Quon Kenobi,2,Chris Carson,RB,Sea,RB,Injured Reserve,Neck,406.p.30362,2022-01-01,5.0
Obi 'Quon Kenobi,3,Chris Carson,RB,Sea,RB,Injured Reserve,Neck,406.p.30362,2022-01-01,5.0
Obi 'Quon Kenobi,4,Chris Carson,RB,Sea,RB,Injured Reserve,Neck,406.p.30362,2022-01-01,5.0
Obi 'Quon Kenobi,5,Chris Carson,RB,Sea,BN,Injured Reserve,Neck,406.p.30362,2022-01-01,5.0
Obi 'Quon Kenobi,6,Chris Carson,RB,Sea,BN,Injured Reserve,Neck,406.p.30362,2022-01-01,5.0
Obi 'Quon Kenobi,7,Chris Carson,RB,Sea,BN,Injured Reserve,Neck,406.p.30362,2022-01-01,5.0
Obi 'Quon Kenobi,8,Chris Carson,RB,Sea,BN,Injured Reserve,Neck,406.p.30362,2022-01-02,5.0
Obi 'Quon Kenobi,9,Chris Carson,RB,Sea,BN,Injured Reserve,Neck,406.p.30362,2022-01-02,5.0
Obi 'Quon Kenobi,10,Chris Carson,RB,Sea,BN,Injured Reserve,Neck,406.p.30362,2022-01-02,5.0
Obi 'Quon Kenobi,11,Chris Carson,RB,Sea,BN,Injured Reserve,Neck,406.p.30362,2022-01-02,5.0
Quaranteam,1,Robert Tonyan,TE,GB,BN,Injured Reserve,Knee,406.p.30777,2022-01-01,5.0
Quaranteam,2,Robert Tonyan,TE,GB,BN,Injured Reserve,Knee,406.p.30777,2022-01-01,5.0
Quaranteam,3,Robert Tonyan,TE,GB,BN,Injured Reserve,Knee,406.p.30777,2022-01-01,5.0
Quaranteam,4,Robert Tonyan,TE,GB,BN,Injured Reserve,Knee,406.p.30777,2022-01-01,5.0
Quaranteam,1,Calvin Ridley,WR,Atl,WR,Non-Football Injury (Reserve),Personal,406.p.30996,2022-01-01,
Quaranteam,2,Calvin Ridley,WR,Atl,WR,Non-Football Injury (Reserve),Personal,406.p.30996,2022-01-01,
Quaranteam,3,Calvin Ridley,WR,Atl,WR,Non-Football Injury (Reserve),Personal,406.p.30996,2022-01-01,
Quaranteam,4,Calvin Ridley,WR,Atl,WR,Non-Football Injury (Reserve),Personal,406.p.30996,2022-01-01,
Quaranteam,5,Calvin Ridley,WR,Atl,BN,Non-Football Injury (Reserve),Personal,406.p.30996,2022-01-01,
Quaranteam,6,Calvin Ridley,WR,Atl,BN,Non-Football Injury (Reserve),Personal,406.p.30996,2022-01-01,
Quaranteam,7,Calvin Ridley,WR,Atl,WR,Non-Football Injury (Reserve),Personal,406.p.30996,2022-01-01,
Quaranteam,8,Calvin Ridley,WR,Atl,BN,Non-Football Injury (Reserve),Personal,406.p.30996,2022-01-02,
