team_name,week,player_name,player_position,player_team,lineup_position,fantasy_points,player_key
Christopher's Perfect Team,3,Zach Ertz,TE,Ari,BN,10.5,414.p.26658
Christopher's Perfect Team,3,Mike Evans,WR,TB,BN,0.0,414.p.27535
Christopher's Perfect Team,3,Allen Robinson II,WR,LAR,BN,4.3,414.p.27589
Christopher's Perfect Team,3,Mac Jones,QB,NE,BN,18.94,414.p.33403
Christopher's Perfect Team,3,Odell Beckham Jr.,WR,LAR,BN,0.0,414.p.27540
Christopher's Perfect Team,3,Skyy Moore,WR,KC,BN,-2.0,414.p.34009
Christopher's Perfect Team,3,Michael Gallup,WR,Dal,BN,0.0,414.p.31051
Christopher's Perfect Team,3,Brandon McManus,K,Den,K,5.0,414.p.27120
Christopher's Perfect Team,3,Baltimore,DEF,Bal,DEF,11.0,414.p.100033
Toney! Toni! Toné!,3,Joe Burrow,QB,Cin,QB,23.0,414.p.32671
Toney! Toni! Toné!,3,Trevor Lawrence,QB,Jax,QB,25.18,414.p.33389
Toney! Toni! Toné!,3,Deebo Samuel,WR,SF,WR,12.9,414.p.31868
Toney! Toni! Toné!,3,Tee Higgins,WR,Cin,WR,14.3,414.p.32703
Toney! Toni! Toné!,3,Dalvin Cook,RB,Min,RB,13.6,414.p.30154
Toney! Toni! Toné!,3,Aaron Jones,RB,GB,RB,5.7,414.p.30295
Toney! Toni! Toné!,3,Tyler Conklin,TE,NYJ,TE,16.4,414.p.31127
Toney! Toni! Toné!,3,JuJu Smith-Schuster,WR,KC,W/R/T,13.9,414.p.30175
Toney! Toni! Toné!,3,Rashod Bateman,WR,Bal,W/R/T,5.9,414.p.33415
Toney! Toni! Toné!,3,Dawson Knox,TE,Buf,BN,6.5,414.p.31928
Toney! Toni! Toné!,3,James Conner,RB,Ari,BN,8.7,414.p.30218
Toney! Toni! Toné!,3,DeAndre Hopkins,WR,Ari,BN,0.0,414.p.26650
Toney! Toni! Toné!,3,James Cook,RB,Buf,BN,8.0,414.p.34019
Toney! Toni! Toné!,3,Romeo Doubs,WR,GB,BN,21.3,414.p.34088
Toney! Toni! Toné!,3,George Pickens,WR,Pit,BN,6.9,414.p.34007
Toney! Toni! Toné!,3,Raheem Mostert,RB,Mia,BN,1.1,414.p.28654
Toney! Toni! Toné!,3,Greg Joseph,K,Min,K,4.0,414.p.31538
Toney! Toni! Toné!,3,Cleveland,DEF,Cle,DEF,10.0,414.p.100005
2 Gurleys 1 Kupp,3,Josh Allen,QB,Buf,QB,26.7,414.p.30977
2 Gurleys 1 Kupp,3,Jalen Hurts,QB,Phi,QB,27.6,414.p.32723
2 Gurleys 1 Kupp,3,Curtis Samuel,WR,Was,WR,13.1,414.p.30153
2 Gurleys 1 Kupp,3,Brandin Cooks,WR,Hou,WR,4.2,414.p.27548
2 Gurleys 1 Kupp,3,Antonio Gibson,RB,Was,RB,11.0,414.p.32736
2 Gurleys 1 Kupp,3,Josh Jacobs,RB,LV,RB,14.7,414.p.31856
2 Gurleys 1 Kupp,3,Travis Kelce,TE,KC,TE,17.9,414.p.26686
2 Gurleys 1 Kupp,3,Ezekiel Elliott,RB,Dal,W/R/T,14.5,414.p.29238
2 Gurleys 1 Kupp,3,Melvin Gordon III,RB,Den,W/R/T,16.5,414.p.28403
2 Gurleys 1 Kupp,3,Keenan Allen,WR,LAC,BN,0.0,414.p.26699
2 Gurleys 1 Kupp,3,Julio Jones,WR,TB,BN,0.0,414.p.24793
2 Gurleys 1 Kupp,3,Devin Singletary,RB,Buf,BN,24.1,414.p.31906
2 Gurleys 1 Kupp,3,Deshaun Watson,QB,Cle,BN,0.0,414.p.30125
2 Gurleys 1 Kupp,3,Kenny Pickett,QB,Pit,BN,0.0,414.p.33975
2 Gurleys 1 Kupp,3,Hunter Henry,TE,NE,BN,1.8,414.p.29269
2 Gurleys 1 Kupp,3,Tyler Bass,K,Buf,K,5.0,414.p.32858
2 Gurleys 1 Kupp,3,Tampa Bay,DEF,TB,DEF,6.0,414.p.100027
2 Gurleys 1 Kupp,3,Denver,DEF,Den,BN,16.0,414.p.100007
2 Gurleys 1 Kupp,3,Chris Godwin,WR,TB,IR,0.0,414.p.30197
2 Gurleys 1 Kupp,3,Elijah Mitchell,RB,SF,IR,0.0,414.p.33582
Hit Me With Your Prescott,3,Patrick Mahomes,QB,KC,QB,18.08,414.p.30123
Hit Me With Your Prescott,3,Marcus Mariota,QB,Atl,QB,16.56,414.p.28390
Hit Me With Your Prescott,3,Cooper Kupp,WR,LAR,WR,16.4,414.p.30182
Hit Me With Your Prescott,3,Courtland Sutton,WR,Den,WR,17.7,414.p.31010
Hit Me With Your Prescott,3,Leonard Fournette,RB,TB,RB,12.0,414.p.30117
Hit Me With Your Prescott,3,Najee Harris,RB,Pit,RB,13.1,414.p.33412
Hit Me With Your Prescott,3,Evan Engram,TE,Jax,TE,3.9,414.p.30136
Hit Me With Your Prescott,3,Cordarrelle Patterson,RB,Atl,W/R/T,22.3,414.p.26652
Hit Me With Your Prescott,3,Nick Chubb,RB,Cle,W/R/T,17.3,414.p.31005
Hit Me With Your Prescott,3,Dalton Schultz,TE,Dal,BN,0.0,414.p.31107
Hit Me With Your Prescott,3,Chase Claypool,WR,Pit,BN,7.6,414.p.32719
Hit Me With Your Prescott,3,Gabe Davis,WR,Buf,BN,6.7,414.p.32798
Hit Me With Your Prescott,3,James Robinson,RB,Jax,BN,20.6,414.p.33138
Hit Me With Your Prescott,3,Malik Willis,QB,Ten,BN,0.0,414.p.34042
Hit Me With Your Prescott,3,Rachaad White,RB,TB,BN,0.0,414.p.34047
Hit Me With Your Prescott,3,Ryan Tannehill,QB,Ten,BN,19.76,414.p.25718
Hit Me With Your Prescott,3,Justin Tucker,K,Bal,K,9.0,414.p.26534
Hit Me With Your Prescott,3,Buffalo,DEF,Buf,DEF,4.0,414.p.100002
Mac & Chase,3,Matt Ryan,QB,Ind,QB,15.28,414.p.8780
Mac & Chase,3,Daniel Jones,QB,NYG,QB,14.74,414.p.31838
Mac & Chase,3,Ja'Marr Chase,WR,Cin,WR,12.7,414.p.33393
Mac & Chase,3,Brandon Aiyuk,WR,SF,WR,12.9,414.p.32695
Mac & Chase,3,Derrick Henry,RB,Ten,RB,25.3,414.p.29279
Mac & Chase,3,D'Andre Swift,RB,Det,RB,7.6,414.p.32705
Mac & Chase,3,Mark Andrews,TE,Bal,TE,28.9,414.p.31056
Mac & Chase,3,AJ Dillon,RB,GB,W/R/T,5.8,414.p.32732
Mac & Chase,3,Michael Pittman Jr.,WR,Ind,W/R/T,15.2,414.p.32704
Mac & Chase,3,Travis Etienne Jr.,RB,Jax,BN,10.5,414.p.33413
Mac & Chase,3,Darnell Mooney,WR,Chi,BN,4.3,414.p.32843
Mac & Chase,3,Jamaal Williams,RB,Det,BN,24.7,414.p.30247
Mac & Chase,3,Davis Mills,QB,Hou,BN,11.8,414.p.33455
Mac & Chase,3,Gerald Everett,TE,LAC,BN,4.5,414.p.30157
Mac & Chase,3,Devin Duvernay,WR,Bal,BN,10.3,414.p.32762
Mac & Chase,3,Dontrell Hilliard,RB,Ten,BN,5.4,414.p.31457
Mac & Chase,3,Cade York,K,Cle,K,5.0,414.p.34080
Mac & Chase,3,Pittsburgh,DEF,Pit,DEF,2.0,414.p.100023
Mac & Chase,3,Zach Wilson,QB,NYJ,IR,0.0,414.p.33390
St. Louis Football Team,1,Dak Prescott,QB,Dal,QB,5.46,414.p.29369
St. Louis Football Team,1,Justin Herbert,QB,LAC,QB,23.26,414.p.32676
St. Louis Football Team,1,CeeDee Lamb,WR,Dal,WR,4.9,414.p.32687
St. Louis Football Team,1,DJ Moore,WR,Car,WR,8.0,414.p.30994
St. Louis Football Team,1,Saquon Barkley,RB,NYG,RB,33.4,414.p.30972
St. Louis Football Team,1,Rashaad Penny,RB,Sea,RB,8.7,414.p.30997
St. Louis Football Team,1,Dallas Goedert,TE,Phi,TE,9.0,414.p.31019
St. Louis Football Team,1,Dameon Pierce,RB,Hou,W/R/T,4.9,414.p.34063
St. Louis Football Team,1,Chris Olave,WR,NO,W/R/T,9.1,414.p.33966
St. Louis Football Team,1,J.K. Dobbins,RB,Bal,BN,0.0,414.p.32725
St. Louis Football Team,1,Allen Lazard,WR,GB,BN,0.0,414.p.31268
St. Louis Football Team,1,Jared Goff,QB,Det,BN,16.5,414.p.29235
St. Louis Football Team,1,Baker Mayfield,QB,Car,BN,19.0,414.p.30971
St. Louis Football Team,1,Albert Okwuegbunam,TE,Den,BN,8.3,414.p.32788
St. Louis Football Team,1,Alec Pierce,WR,Ind,BN,0.0,414.p.34008
St. Louis Football Team,1,Harrison Butker,K,KC,K,9.0,414.p.30346
St. Louis Football Team,1,San Francisco,DEF,SF,DEF,5.0,414.p.100025
St. Louis Football Team,1,Philadelphia,DEF,Phi,BN,5.0,414.p.100021
St. Louis Football Team,1,Brian Robinson Jr.,RB,Was,IR,0.0,414.p.34054
Running Up That Hill,1,Matthew Stafford,QB,LAR,QB,10.8,414.p.9265
Running Up That Hill,1,Justin Fields,QB,Chi,QB,14.64,414.p.33399
Running Up That Hill,1,Davante Adams,WR,LV,WR,30.1,414.p.27581
Running Up That Hill,1,Tyreek Hill,WR,Mia,WR,18.0,414.p.29399
Running Up That Hill,1,Alvin Kamara,RB,NO,RB,7.6,414.p.30180
Running Up That Hill,1,Chase Edmonds,RB,Mia,RB,10.5,414.p.31104
Running Up That Hill,1,T.J. Hockenson,TE,Det,TE,7.8,414.p.31840
Running Up That Hill,1,Terry McLaurin,WR,Was,W/R/T,13.8,414.p.31908
Running Up That Hill,1,Michael Thomas,WR,NO,W/R/T,22.7,414.p.29281
Running Up That Hill,1,Adam Thielen,WR,Min,BN,6.6,414.p.27277
Running Up That Hill,1,Michael Carter,RB,NYJ,BN,17.0,414.p.33495
Running Up That Hill,1,Mitch Trubisky,QB,Pit,BN,12.66,414.p.30115
Running Up That Hill,1,Cole Kmet,TE,Chi,BN,0.0,414.p.32713
Running Up That Hill,1,DeVante Parker,WR,NE,BN,1.9,414.p.28402
Running Up That Hill,1,DJ Chark Jr.,WR,Det,BN,15.2,414.p.31031
Running Up That Hill,1,Rex Burkhead,RB,Hou,BN,12.0,414.p.26813
Running Up That Hill,1,Evan McPherson,K,Cin,K,8.0,414.p.33537
Running Up That Hill,1,New Orleans,DEF,NO,DEF,6.0,414.p.100018
AndysTeamThatDoesNotInspireAwe,1,Tom Brady,QB,TB,QB,11.38,414.p.5228
AndysTeamThatDoesNotInspireAwe,1,Aaron Rodgers,QB,GB,QB,4.7,414.p.7200
AndysTeamThatDoesNotInspireAwe,1,Stefon Diggs,WR,Buf,WR,26.2,414.p.28534
AndysTeamThatDoesNotInspireAwe,1,Diontae Johnson,WR,Pit,WR,12.5,414.p.31898
AndysTeamThatDoesNotInspireAwe,1,Jonathan Taylor,RB,Ind,RB,27.5,414.p.32711
AndysTeamThatDoesNotInspireAwe,1,Damien Harris,RB,NE,RB,7.8,414.p.31919
AndysTeamThatDoesNotInspireAwe,1,Austin Hooper,TE,Ten,TE,1.6,414.p.29315
AndysTeamThatDoesNotInspireAwe,1,Amon-Ra St. Brown,WR,Det,W/R/T,20.4,414.p.33500
AndysTeamThatDoesNotInspireAwe,1,Hunter Renfrow,WR,LV,W/R/T,5.1,414.p.31981
AndysTeamThatDoesNotInspireAwe,1,Rhamondre Stevenson,RB,NE,BN,4.7,414.p.33508
AndysTeamThatDoesNotInspireAwe,1,Derek Carr,QB,LV,BN,16.8,414.p.27564
AndysTeamThatDoesNotInspireAwe,1,Drake London,WR,Atl,BN,12.4,414.p.33963
AndysTeamThatDoesNotInspireAwe,1,Kareem Hunt,RB,Cle,BN,23.0,414.p.30199
AndysTeamThatDoesNotInspireAwe,1,Kadarius Toney,WR,NYG,BN,2.3,414.p.33408
AndysTeamThatDoesNotInspireAwe,1,Marquez Valdes-Scantling,WR,KC,BN,8.1,414.p.31144
AndysTeamThatDoesNotInspireAwe,1,Nyheim Hines,RB,Ind,BN,11.4,414.p.31074
AndysTeamThatDoesNotInspireAwe,1,Ryan Succop,K,TB,K,15.0,414.p.9520
AndysTeamThatDoesNotInspireAwe,1,Green Bay,DEF,GB,DEF,1.0,414.p.100009
Lil Uzi Hurts,1,Lamar Jackson,QB,Bal,QB,21.22,414.p.31002
Lil Uzi Hurts,1,Jameis Winston,QB,NO,QB,21.66,414.p.28389
Lil Uzi Hurts,1,A.J. Brown,WR,Phi,WR,25.5,414.p.31883
Lil Uzi Hurts,1,Mike Williams,WR,LAC,WR,3.0,414.p.30120
Lil Uzi Hurts,1,Christian McCaffrey,RB,Car,RB,15.7,414.p.30121
Lil Uzi Hurts,1,Joe Mixon,RB,Cin,RB,21.5,414.p.30161
Lil Uzi Hurts,1,Kyle Pitts,TE,Atl,TE,3.9,414.p.33392
Lil Uzi Hurts,1,Marquise Brown,WR,Ari,W/R/T,14.3,414.p.31857
Lil Uzi Hurts,1,DK Metcalf,WR,Sea,W/R/T,8.6,414.p.31896
Lil Uzi Hurts,1,Clyde Edwards-Helaire,RB,KC,BN,22.4,414.p.32702
Lil Uzi Hurts,1,Darrell Henderson Jr.,RB,LAR,BN,12.3,414.p.31902
Lil Uzi Hurts,1,Ryan Tannehill,QB,Ten,BN,19.34,414.p.25718
Lil Uzi Hurts,1,Robert Woods,WR,Ten,BN,2.3,414.p.26664
Lil Uzi Hurts,1,Treylon Burks,WR,Ten,BN,8.5,414.p.33973
Lil Uzi Hurts,1,Pat Freiermuth,TE,Pit,BN,12.5,414.p.33443
Lil Uzi Hurts,1,Jahan Dotson,WR,Was,BN,18.0,414.p.33971
Lil Uzi Hurts,1,Daniel Carlson,K,LV,K,9.0,414.p.31137
Lil Uzi Hurts,1,Cincinnati,DEF,Cin,DEF,2.0,414.p.100004
Djeango,1,Kyler Murray,QB,Ari,QB,20.62,414.p.31833
Djeango,1,Russell Wilson,QB,Den,QB,17.8,414.p.25785
Djeango,1,Justin Jefferson,WR,Min,WR,39.4,414.p.32692
Djeango,1,Jerry Jeudy,WR,Den,WR,20.2,414.p.32685
Djeango,1,Cam Akers,RB,LAR,RB,0.0,414.p.32722
Djeango,1,Miles Sanders,RB,Phi,RB,18.5,414.p.31885
Djeango,1,Darren Waller,TE,LV,TE,11.9,414.p.28592
Djeango,1,DeVonta Smith,WR,Phi,W/R/T,0.0,414.p.33398
Djeango,1,Elijah Moore,WR,NYJ,W/R/T,9.9,414.p.33422
Djeango,1,Tyler Lockett,WR,Sea,BN,5.8,414.p.28457
Djeango,1,Amari Cooper,WR,Cle,BN,4.7,414.p.28392
Djeango,1,Breece Hall,RB,NYJ,BN,10.1,414.p.33991
Djeango,1,Russell Gage,WR,TB,BN,3.3,414.p.31164
Djeango,1,Tyler Allgeier,RB,Atl,BN,0.0,414.p.34107
Djeango,1,Geno Smith,QB,Sea,BN,17.2,414.p.26662
Djeango,1,David Njoku,TE,Cle,BN,1.7,414.p.30142
Djeango,1,Matt Gay,K,LAR,K,6.0,414.p.31977
Djeango,1,Los Angeles,DEF,LAR,DEF,9.0,414.p.100014
Christopher's Perfect Team,1,Kirk Cousins,QB,Min,QB,19.08,414.p.25812
Christopher's Perfect Team,1,Tua Tagovailoa,QB,Mia,QB,14.8,414.p.32675
Christopher's Perfect Team,1,Mike Evans,WR,TB,WR,18.1,414.p.27535
Christopher's Perfect Team,1,Allen Robinson II,WR,LAR,WR,2.2,414.p.27589
Christopher's Perfect Team,1,Austin Ekeler,RB,LAC,RB,11.2,414.p.30423
Christopher's Perfect Team,1,Javonte Williams,RB,Den,RB,19.8,414.p.33423
Christopher's Perfect Team,1,George Kittle,TE,SF,TE,0.0,414.p.30259
Christopher's Perfect Team,1,David Montgomery,RB,Chi,W/R/T,8.0,414.p.31905
Christopher's Perfect Team,1,Tony Pollard,RB,Dal,W/R/T,4.2,414.p.31960
Christopher's Perfect Team,1,Mac Jones,QB,NE,BN,9.52,414.p.33403
Christopher's Perfect Team,1,Christian Kirk,WR,Jax,BN,17.7,414.p.31017
Christopher's Perfect Team,1,Jaylen Waddle,WR,Mia,BN,17.7,414.p.33394
Christopher's Perfect Team,1,Zach Ertz,TE,Ari,BN,11.4,414.p.26658
Christopher's Perfect Team,1,Odell Beckham Jr.,WR,LAR,BN,0.0,414.p.27540
Christopher's Perfect Team,1,Skyy Moore,WR,KC,BN,4.0,414.p.34009
Christopher's Perfect Team,1,Michael Gallup,WR,Dal,BN,0.0,414.p.31051
Christopher's Perfect Team,1,Brandon McManus,K,Den,K,11.0,414.p.27120
Christopher's Perfect Team,1,Baltimore,DEF,Bal,DEF,11.0,414.p.100033
Toney! Toni! Toné!,1,Joe Burrow,QB,Cin,QB,22.22,414.p.32671
Toney! Toni! Toné!,1,Trevor Lawrence,QB,Jax,QB,14.4,414.p.33389
Toney! Toni! Toné!,1,JuJu Smith-Schuster,WR,KC,WR,11.9,414.p.30175
Toney! Toni! Toné!,1,Deebo Samuel,WR,SF,WR,12.6,414.p.31868
Toney! Toni! Toné!,1,Dalvin Cook,RB,Min,RB,13.8,414.p.30154
Toney! Toni! Toné!,1,Aaron Jones,RB,GB,RB,10.6,414.p.30295
Toney! Toni! Toné!,1,Dawson Knox,TE,Buf,TE,1.5,414.p.31928
Toney! Toni! Toné!,1,Tee Higgins,WR,Cin,W/R/T,4.7,414.p.32703
Toney! Toni! Toné!,1,Rashod Bateman,WR,Bal,W/R/T,13.9,414.p.33415
Toney! Toni! Toné!,1,James Conner,RB,Ari,BN,16.5,414.p.30218
Toney! Toni! Toné!,1,DeAndre Hopkins,WR,Ari,BN,0.0,414.p.26650
Toney! Toni! Toné!,1,James Cook,RB,Buf,BN,-1.8,414.p.34019
Toney! Toni! Toné!,1,Alexander Mattison,RB,Min,BN,3.6,414.p.31934
Toney! Toni! Toné!,1,Romeo Doubs,WR,GB,BN,8.8,414.p.34088
Toney! Toni! Toné!,1,Tyler Boyd,WR,Cin,BN,13.3,414.p.29288
Toney! Toni! Toné!,1,Isaiah Likely,TE,Bal,BN,0.0,414.p.34095
Toney! Toni! Toné!,1,Greg Joseph,K,Min,K,13.0,414.p.31538
Toney! Toni! Toné!,1,Indianapolis,DEF,Ind,DEF,6.0,414.p.100011
2 Gurleys 1 Kupp,1,Josh Allen,QB,Buf,QB,33.48,414.p.30977
2 Gurleys 1 Kupp,1,Jalen Hurts,QB,Phi,QB,24.72,414.p.32723
2 Gurleys 1 Kupp,1,Keenan Allen,WR,LAC,WR,10.6,414.p.26699
2 Gurleys 1 Kupp,1,Brandin Cooks,WR,Hou,WR,15.2,414.p.27548
2 Gurleys 1 Kupp,1,Ezekiel Elliott,RB,Dal,RB,5.9,414.p.29238
2 Gurleys 1 Kupp,1,Elijah Mitchell,RB,SF,RB,4.1,414.p.33582
2 Gurleys 1 Kupp,1,Travis Kelce,TE,KC,TE,26.1,414.p.26686
2 Gurleys 1 Kupp,1,Josh Jacobs,RB,LV,W/R/T,8.3,414.p.31856
2 Gurleys 1 Kupp,1,Antonio Gibson,RB,Was,W/R/T,20.0,414.p.32736
